SourceFile,SourceFileSha1,Reason
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-IO%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-LiveDump%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-WDI%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-MemoryDiagnostics-Results%4Debug.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-ModernDeployment-Diagnostics-Provider%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Mprddm%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-MUI%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-NdisImPlatform%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-NetworkLocationWizard%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-NetworkProvider%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-NetworkProvisioning%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-NlaSvc%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-NTLM%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-OfflineFiles%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-OneBackup%4Debug.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-OOBE-Machine-DUI%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PackageStateRoaming%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-ParentalControls%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PerceptionRuntime%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PerceptionSensorDataService%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PersistentMemory-Nvdimm%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PersistentMemory-PmemDisk%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PersistentMemory-ScmBus%4Certification.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PersistentMemory-ScmBus%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Policy%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PrintBRM%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PrintService%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-ReadyBoostDriver%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-ReFS%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Regsvr32%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteApp and Desktop Connections%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteApp and Desktop Connections%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteAssistance%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteAssistance%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteDesktopServices-RemoteFX-Synth3dvsc%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RemoteDesktopServices-SessionServices%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RetailDemo%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-RetailDemo%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SearchUI%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-Adminless%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-Audit-Configuration-Client%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-EnterpriseData-FileRevocationManager%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-Mitigations%4UserMode.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-Netlogon%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-SPP-UX-GenuineCenter-Logging%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Security-UserConsentVerifier%4Audit.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SecurityMitigationsBroker%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SENSE%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SenseIR%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SettingSync-Azure%4Debug.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SettingSync-Azure%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SettingSync-OneDrive%4Debug.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SettingSync-OneDrive%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SmartCard-Audit%4Authentication.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SmartCard-DeviceEnum%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SmartCard-TPM-VCard-Module%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SmartCard-TPM-VCard-Module%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SMBDirect%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SMBWitnessClient%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SMBWitnessClient%4Informational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Storage-ClassPnP%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Storage-Tiering%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StorageManagement%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StorageSettings%4Diagnostic.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StorageSpaces-SpaceManager%4Diagnostic.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StorageSpaces-SpaceManager%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SystemSettingsThreshold%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TCPIP%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-ClientUSBDevices%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-ClientUSBDevices%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-PnPDevices%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-PnPDevices%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-Printers%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-Printers%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-RDPClient%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-ServerUSBDevices%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-ServerUSBDevices%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Time-Service-PTP-Provider%4PTP-Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Troubleshooting-Recommended%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Troubleshooting-Recommended%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TZUtil%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-UAC%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-User Control Panel%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-User-Loader%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-VPN%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Temp\~DFF355910C773CDE21.TMP,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Windows\system32\winevt\logs\HardwareEvents.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Internet Explorer.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Key Management Service.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Application-Experience%4Steps-Recorder.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DiskDiagnosticDataCollector%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-FileHistory-Core%4WHC.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-HotspotAuth%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-PnP%4Driver Watchdog.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PowerShell%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4AutoPilot.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4ManagementService.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-PushNotification-Platform%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Shell-Core%4ActionCenter.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SmbClient%4Audit.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SMBClient%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SmbClient%4Security.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SMBServer%4Audit.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-SMBServer%4Connectivity.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StateRepository%4Restricted.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StorageSpaces-Driver%4Diagnostic.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-StorageSpaces-ManagementAgent%4WHC.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-UserPnp%4ActionCenter.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Windows Defender%4WHC.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-WorkFolders%4WHC.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagtrack-Listener.etl,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Microsoft-Windows-Sysmon-Operational.etl,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTSgrmEtwSession.etl,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl,0D0E47938F6E00166E7352732DDFB7C610F44DB2,Deduped
C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTWFP-IPsec Diagnostics.etl,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Administrator\ntuser.dat.LOG2,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
