CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2020-06-25 09:26:07.6886510,C:\Users\Alice Doe\AppData\Local\Comms\Unistore\data\3\a\00000000000000031013.dat,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Comms\Unistore\data\3\a\00000000000000031013.dat,46428,99C96F83B26F663A856AD03AEBCB4ACADEF96147,False,2020-06-15 10:32:09.4931302,2020-06-15 10:32:09.4931302,2020-06-15 10:32:09.4931302,00:00:00.0216592
2020-06-25 09:26:07.8357759,C:\Users\Alice Doe\AppData\Local\Comms\Unistore\data\3\b\00000001000000031013.dat,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Comms\Unistore\data\3\b\00000001000000031013.dat,1478,6926A9006C489E36459E3717401719DB6536236D,False,2020-06-18 11:30:29.5563197,2020-06-18 11:30:29.5718941,2020-06-18 11:30:29.5718941,00:00:00.0469509
2020-06-25 09:26:07.9369309,C:\Users\Alice Doe\AppData\Local\Comms\Unistore\data\7\a\00000000000000073701.dat,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Comms\Unistore\data\7\a\00000000000000073701.dat,146681,A6F5AA1B407FD5C5701B59B74BA4BA4C68718304,False,2020-06-18 11:30:29.3844254,2020-06-18 11:30:29.6031974,2020-06-18 11:30:29.6031974,00:00:00.0311507
2020-06-25 09:26:07.9682757,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\roaming.lock,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\roaming.lock,0,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,False,2020-06-25 09:17:59.9377667,2020-06-25 09:17:59.9377667,2020-06-25 09:17:59.9377667,00:00:00
2020-06-25 09:26:08.0058681,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\settings.dat,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\settings.dat,8192,099D17A4BCD0FA93D1A13278DEBE743DC44EEFAD,False,2020-06-25 09:17:59.9377667,2020-06-25 09:19:22.3762643,2020-06-25 09:19:22.3762643,00:00:00.0375924
2020-06-25 09:26:08.0374452,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\settings.dat.LOG1,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\settings.dat.LOG1,8192,5652D9A8F8BBE02E0CCC7540107F1A8FC736839F,False,2020-06-25 09:18:29.4222297,2020-06-25 09:18:29.4222297,2020-06-25 09:18:29.4222297,00:00:00.0315771
2020-06-25 09:26:08.0905579,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\26310719480\squaretile.png,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\26310719480\squaretile.png,2393,431C1B061BD28F998CA046BF8F08FA91E1CFCE93,False,2020-06-25 09:18:06.5309707,2020-06-25 09:18:06.5309707,2020-06-25 09:18:06.5309707,00:00:00.0065541
2020-06-25 09:26:08.1062505,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\26310719480\tinytile.png,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\26310719480\tinytile.png,1627,153643EA1F34596B3D0B3E046A8CFF650ACCC442,False,2020-06-25 09:18:06.5309707,2020-06-25 09:18:06.5309707,2020-06-25 09:18:06.5309707,00:00:00.0156926
2020-06-25 09:26:08.1908041,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\Recovery\Active\RecoveryStore.{21258259-6C16-4C07-8153-5F6A3650A18F}.dat,\\192.168.3.129\kape\collection\LongFileNames\2ad9853f-8c9c-4b4d-9781-02c5cd48d30f.dat,4096,7D420F8B27C12512A02E9A0B8E9885C743FB9EFD,False,2020-06-25 09:18:29.5625525,2020-06-25 09:18:45.8885831,2020-06-25 09:18:45.8885831,00:00:00.0217364
2020-06-25 09:26:08.3074272,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\edb.chk,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\edb.chk,8192,19C4AB312951672E7CAAFEDFAFE04E82F04DF298,False,2020-06-25 09:18:29.5000809,2020-06-25 09:18:29.5000809,2020-06-25 09:18:29.5000809,00:00:00.0696337
2020-06-25 09:26:08.6248909,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\spartan.edb,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\spartan.edb,2097152,55ADA9DDF3F47A3D12507CAB58991E418073DA01,False,2020-06-25 09:18:29.5312968,2020-06-25 09:18:29.6095509,2020-06-25 09:19:22.3917721,00:00:00.2704315
2020-06-25 09:26:08.6713349,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\spartan.jfm,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\spartan.jfm,16384,158BAFBB6F8FB077D9DD85FE13CBF16457344092,False,2020-06-25 09:18:29.5312968,2020-06-25 09:18:29.6095509,2020-06-25 09:18:29.6095509,00:00:00.0157306
2020-06-25 09:26:08.8246487,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edb.log,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edb.log,524288,1149BE42BFFEC98E64E8EB54025CBC5B365DC945,False,2020-06-25 09:18:29.4689980,2020-06-25 09:18:29.6565547,2020-06-25 09:18:29.6565547,00:00:00.1158882
2020-06-25 09:26:08.9582674,C:\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edbres00001.jrs,\\192.168.3.129\kape\collection\C\Users\Administrator\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edbres00001.jrs,524288,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,False,2020-06-25 09:18:29.5000809,2020-06-25 09:18:29.5000809,2020-06-25 09:18:29.5000809,00:00:00.1130626
2020-06-25 09:26:09.1612258,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Temp\~DF03D4E283119E623A.TMP,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Temp\~DF03D4E283119E623A.TMP,16384,897256B6709E1A4DA9DABA92B6BDE39CCFCCD8C1,False,2020-06-18 10:14:57.9512737,2020-06-18 10:18:55.3092813,2020-06-18 10:18:55.3092813,00:00:00.1394502
2020-06-25 09:26:09.2990518,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\MSIMGSIZ.DAT,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\MSIMGSIZ.DAT,49120,51BA38B92FF7574FD22B64BC779A457738B05E72,False,2020-06-15 10:34:29.2160848,2020-06-15 10:34:29.2160848,2020-06-18 10:15:14.9824212,00:00:00.0156149
2020-06-25 09:26:09.4374034,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\MSIMGSIZ.DAT,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\MSIMGSIZ.DAT,49120,60703ECC9B16C04A273B603D10432C2E63C46987,False,2020-06-09 16:29:46.8701824,2020-06-09 16:29:46.8701824,2020-06-18 10:15:11.1234167,00:00:00.0469083
2020-06-25 09:26:09.6539687,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!006\MicrosoftEdge\MSIMGSIZ.DAT,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!006\MicrosoftEdge\MSIMGSIZ.DAT,49120,777253141235B6C6AC92E17E297A1482E82252CC,False,2020-06-15 10:39:44.3024995,2020-06-15 10:39:44.3024995,2020-06-15 10:39:44.3024995,00:00:00.0157142
2020-06-25 09:26:09.7320883,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!007\MicrosoftEdge\MSIMGSIZ.DAT,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!007\MicrosoftEdge\MSIMGSIZ.DAT,49120,661148E5D157D7F3048D76770262FF53297943D3,False,2020-06-15 10:48:45.1959324,2020-06-15 10:48:45.1959324,2020-06-15 10:48:45.1959324,00:00:00
2020-06-25 09:26:09.8168343,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\38975140460\squaretile.png,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\38975140460\squaretile.png,2401,CBC23B1FC93D48B39FC7EEF2120EEF5322BE77FC,False,2020-06-09 16:29:40.8692095,2020-06-09 16:29:40.8847159,2020-06-15 12:50:23.2973124,00:00:00.0156377
2020-06-25 09:26:09.8698644,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\38975140460\tinytile.png,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\38975140460\tinytile.png,1577,89889C4539E09A2222E052C2621BAC798124F359,False,2020-06-09 16:29:40.8847159,2020-06-09 16:29:40.8847159,2020-06-09 16:29:40.8847159,00:00:00.0217326
2020-06-25 09:26:09.9853618,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\6501008900\squaretile.png,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\6501008900\squaretile.png,1553,DD661C8D187BC46C8A041CD4678D361C73BB3AF8,False,2020-06-09 16:29:41.3222678,2020-06-09 16:29:41.3222678,2020-06-15 12:50:23.2973124,00:00:00.0155334
2020-06-25 09:26:10.0323245,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\6501008900\tinytile.png,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\6501008900\tinytile.png,1113,DC5EC8A905CBBDC099E87D112D410D5B4AB8AB16,False,2020-06-09 16:29:41.3380830,2020-06-09 16:29:41.3380830,2020-06-09 16:29:41.3380830,00:00:00.0156572
2020-06-25 09:26:10.2014663,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\7603651830\squaretile.png,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\7603651830\squaretile.png,1449,E69A8BEB3822ED54E4C727F645B46861D741F4AD,False,2020-06-09 16:29:41.1821732,2020-06-09 16:29:41.1821732,2020-06-15 12:50:23.2816882,00:00:00.0313938
2020-06-25 09:26:10.2544992,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\7603651830\tinytile.png,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState\PinnedTiles\7603651830\tinytile.png,1060,C4C48D9663ED344BC940F9614401D2FE6D1BCAE7,False,2020-06-09 16:29:41.1821732,2020-06-09 16:29:41.1821732,2020-06-09 16:29:41.1821732,00:00:00.0217380
2020-06-25 09:26:10.4579569,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\Sysmon (1)\Sysmon64.exe,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\Sysmon (1)\Sysmon64.exe,2182008,279FE2478CE3996659AB88FE555A4207480E7E32,False,2020-04-27 23:33:30.0000000,2020-06-15 10:56:14.4951321,2020-06-25 08:58:45.8756139,00:00:00.0940235
2020-06-25 09:26:10.6234484,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\54C62B182F5BF07FA8427C07B0A3AAF8_4DBBCB40FA282C06F1543D887F4F4DCC,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\54C62B182F5BF07FA8427C07B0A3AAF8_4DBBCB40FA282C06F1543D887F4F4DCC,1872,67CF3FD974A43AC8C5BC44F38C54401B7A335E5A,False,2020-06-15 12:51:48.5803307,2020-06-15 12:51:48.5803307,2020-06-15 12:51:48.5803307,00:00:00.0631285
2020-06-25 09:26:10.6771367,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_74167E25E5476CCA2A5946AAA61BF9E1,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_74167E25E5476CCA2A5946AAA61BF9E1,1507,68488978E9A0186EB75DECF7EEAB78DE2381519D,False,2020-06-15 10:42:33.7140876,2020-06-15 10:42:33.7179808,2020-06-15 12:51:32.2970568,00:00:00.0225112
2020-06-25 09:26:10.7771053,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_88614FFAD35D353421B8A7E1FE18FCE4,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_88614FFAD35D353421B8A7E1FE18FCE4,1507,67147F910D2F30DA26005231C2FDADAC482363B9,False,2020-06-15 10:54:56.3424185,2020-06-15 10:54:56.3424185,2020-06-15 10:54:56.3424185,00:00:00.0843635
2020-06-25 09:26:10.8396645,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_BEB37ABADF39714871232B4792417E04,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_BEB37ABADF39714871232B4792417E04,1507,CF870D02060A4224E722C0CB6F29C574B5A4C85A,False,2020-06-15 10:34:29.9014420,2020-06-15 10:34:29.9014420,2020-06-15 12:50:55.4774174,00:00:00.0156591
2020-06-25 09:26:10.9403513,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_C9FB72B5AE80778A08024D8B0FDECC6F,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_C9FB72B5AE80778A08024D8B0FDECC6F,1507,5433004A6895B765F850163953724886FA41D1DA,False,2020-06-15 12:50:28.0658603,2020-06-15 12:50:28.0658603,2020-06-15 12:50:28.0658603,00:00:00.0315900
2020-06-25 09:26:10.9832482,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_D9817BD5013875AD517DA73475345203,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\6BADA8974A10C4BD62CC921D13E43B18_D9817BD5013875AD517DA73475345203,1507,6171C924F97460684D0BE660582F03F5C5E689DF,False,2020-06-09 16:30:49.9403025,2020-06-18 10:16:02.9639003,2020-06-18 10:16:02.9639003,00:00:00.0428969
2020-06-25 09:26:11.0991433,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\851E20C495A8E7C59DC2ECD40DA928B8_4A59AD00B522B18CEB716CAF9F751C87,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\851E20C495A8E7C59DC2ECD40DA928B8_4A59AD00B522B18CEB716CAF9F751C87,1939,C8189EDEE54542A774EB582E88E478CB509EB189,False,2020-06-15 12:51:48.7365703,2020-06-15 12:51:48.7365703,2020-06-15 12:51:48.7365703,00:00:00.0846724
2020-06-25 09:26:11.2085692,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\B398B80134F72209547439DB21AB308D_9487BC0D4381A7CDEB9A8CC43F66D27C,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\B398B80134F72209547439DB21AB308D_9487BC0D4381A7CDEB9A8CC43F66D27C,471,1823D0D2DD9EBE56F5A1F30C973D4D4EEA39DC2F,False,2020-06-15 10:41:09.4397563,2020-06-15 10:41:09.4397563,2020-06-15 10:41:09.4397563,00:00:00.0780729
2020-06-25 09:26:11.2398655,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\CC197601BE0898B7B0FCC91FA15D8A69_D79A3DD6590D053E5CEDBD288389833A,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\CC197601BE0898B7B0FCC91FA15D8A69_D79A3DD6590D053E5CEDBD288389833A,472,E4EF124321EF6F5B424F2FF61260D2202B3D2BC4,False,2020-06-15 10:40:58.9002085,2020-06-15 10:40:58.9042226,2020-06-15 10:40:58.9042226,00:00:00.0157391
2020-06-25 09:26:11.2722642,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\CFE86DBBE02D859DC92F1E17E0574EE8_46766FC45507C0B9E264E4C18BC7288B,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\CFE86DBBE02D859DC92F1E17E0574EE8_46766FC45507C0B9E264E4C18BC7288B,468,FA66C5898F1359C7A0FA4B36CA5292E12E0A12E2,False,2020-06-15 10:40:58.8100967,2020-06-15 10:40:58.8100967,2020-06-15 10:40:58.8100967,00:00:00.0156168
2020-06-25 09:26:11.2879331,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\E49827401028F7A0F97B5576C77A26CB_7CE95D8DCA26FE957E7BD7D76F353B08,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content\E49827401028F7A0F97B5576C77A26CB_7CE95D8DCA26FE957E7BD7D76F353B08,1398,F71E2C741C6399BBDFDD29E3294BFCA186FED14C,False,2020-06-15 10:34:53.5371230,2020-06-15 10:34:53.5371230,2020-06-15 10:34:53.5371230,00:00:00.0156689
2020-06-25 09:26:11.3609829,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\54C62B182F5BF07FA8427C07B0A3AAF8_4DBBCB40FA282C06F1543D887F4F4DCC,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\54C62B182F5BF07FA8427C07B0A3AAF8_4DBBCB40FA282C06F1543D887F4F4DCC,446,9037CC1561B2456331655F5DF70A223BDF29FC68,False,2020-06-15 12:51:48.5803307,2020-06-15 12:52:49.2058104,2020-06-18 10:17:03.6583614,00:00:00.0417823
2020-06-25 09:26:11.3821653,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157,302,EB7B05FD9AFF0E42F96C73AF54A4CD1B14A880E8,False,2020-06-09 16:30:49.9595364,2020-06-18 10:16:02.9795460,2020-06-18 10:16:02.9795460,00:00:00.0161102
2020-06-25 09:26:11.4158981,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_74167E25E5476CCA2A5946AAA61BF9E1,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_74167E25E5476CCA2A5946AAA61BF9E1,438,6F4181A513AFD265ECFF687D704A954EB5CC4BBA,False,2020-06-15 10:42:33.7140876,2020-06-15 10:55:57.3388631,2020-06-18 10:17:03.6583614,00:00:00.0337328
2020-06-25 09:26:11.4441807,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_88614FFAD35D353421B8A7E1FE18FCE4,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_88614FFAD35D353421B8A7E1FE18FCE4,434,726935E61D0C0A0C93C39FED1A31BF775B180F11,False,2020-06-15 10:54:56.3259968,2020-06-15 10:55:57.3388631,2020-06-18 10:17:03.6583614,00:00:00.0282826
2020-06-25 09:26:11.5849178,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_BEB37ABADF39714871232B4792417E04,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_BEB37ABADF39714871232B4792417E04,434,D3863A27969DF7565592AB3E1980FCF46B4F0F69,False,2020-06-15 10:34:29.9014420,2020-06-15 10:35:30.3440451,2020-06-18 10:17:03.6583614,00:00:00.0485271
2020-06-25 09:26:11.6161669,C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_C9FB72B5AE80778A08024D8B0FDECC6F,\\192.168.3.129\kape\collection\C\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData\6BADA8974A10C4BD62CC921D13E43B18_C9FB72B5AE80778A08024D8B0FDECC6F,442,2F11E6FE3B2240D5C35F1EBD66DCBF6977C8C900,False,2020-06-15 12:50:28.0658603,2020-06-15 12:51:28.1591198,2020-06-18 10:17:03.6583614,00:00:00.0156372
